5, 3712, 888, 14460, 461, -286, -10
17, 4024, 788, 14780, 349, -435, -120
30, 4060, 824, 14504, 388, -455, -329
68, 3304, 1336, 14568, 145, -460, 98
108, 4304, 808, 14732, 109, -105, -149
149, 3712, 1084, 15220, 369, -663, -272
192, 3576, 1076, 14832, 271, -482, -58
234, 3936, 948, 15028, 406, -435, 44
273, 4164, 828, 14556, 403, -324, -98
314, 4064, 1040, 14824, 226, -488, -190
356, 4348, 868, 14172, 63, -98, -555
396, 3556, 1208, 15072, 79, -268, -397
438, 3972, 936, 14848, 35, -181, -149
478, 3940, 932, 14940, 145, -237, -637
520, 3848, 964, 14888, 460, -227, -240
562, 4080, 864, 15012, 251, -583, -361
603, 3692, 1216, 15048, 343, -319, -220
646, 4220, 948, 14780, 274, -203, -69
686, 3920, 1024, 14932, 229, -323, -451
729, 3808, 1264, 14524, 208, -515, -33
771, 4212, 908, 14788, 69, -89, -329
809, 3936, 1108, 14880, 156, -440, -384
852, 3672, 1140, 14340, -142, 96, -102
894, 4212, 1008, 15232, 151, -448, -230
936, 3900, 956, 14656, 213, -321, 115
977, 4332, 892, 14932, 254, -211, -355
1018, 3744, 1016, 14856, 310, -462, -222
1062, 3728, 1100, 14816, 140, -287, -121
1106, 4160, 884, 14956, 304, -144, -200
1148, 3828, 1020, 14652, 330, -405, -158
1192, 4088, 956, 14760, 137, -175, -77
1234, 3904, 1092, 14828, 122, -460, -342
1277, 4136, 1112, 15108, 156, -144, -107
1321, 4036, 1104, 14956, 224, -194, -291
1366, 4300, 1100, 14700, 175, -559, -235
1409, 3888, 1080, 15032, 131, -93, -268
1452, 3880, 980, 14712, 312, -216, -432
1495, 3608, 1152, 14672, 251, -217, -37
1537, 3892, 1028, 14924, 223, -200, -66
1580, 4324, 912, 14724, 182, -239, -195
1622, 4120, 1056, 14824, 179, -313, -224
1666, 3832, 1164, 14196, 13, -52, -288
1708, 3940, 1112, 14884, 132, -369, -116
1751, 4072, 1128, 14664, 59, -87, -378
1793, 3976, 1068, 15012, 172, -272, -188
1837, 3888, 1132, 14508, 304, -198, -184
1880, 4040, 984, 15288, 340, -106, -228
1923, 3868, 1032, 14828, 194, -244, -267
1967, 3876, 1032, 14724, 180, -365, -165
2010, 4072, 888, 14512, 295, -514, -208
