5, 2108, 2004, 15092, 118, -315, -215
18, 2408, 1784, 15300, 149, -558, -208
31, 2444, 1948, 15412, 203, -762, -285
72, 2056, 2016, 14428, 269, -278, -274
114, 2488, 1832, 14948, 197, -124, -18
155, 2264, 2120, 14796, 129, -198, -288
198, 2340, 2016, 14900, 244, -47, -216
240, 2448, 1996, 15088, 370, -305, -292
282, 2248, 2128, 14980, 359, -286, -526
325, 2372, 1924, 14980, 250, -393, -245
368, 2100, 2140, 14792, -61, -189, -378
410, 2012, 2164, 15212, 63, -91, -222
451, 2200, 2116, 15304, 164, -241, -143
494, 2572, 1792, 15180, 353, -474, -305
536, 2360, 2108, 15012, 360, -261, -217
579, 2444, 1860, 14732, 324, -499, -404
621, 2048, 1984, 14496, -74, -130, -437
664, 2032, 2008, 14840, -134, 154, -278
707, 2056, 1916, 15360, 195, -371, -190
749, 2140, 2000, 14928, 195, -217, -12
791, 2416, 1956, 15224, 357, -548, 44
832, 2572, 1864, 14696, 208, -136, -211
874, 2360, 2120, 15216, 334, -655, -132
917, 2440, 1996, 15080, 226, -132, -315
960, 2272, 2016, 14956, 450, -495, -100
1002, 2364, 2076, 14888, 193, -215, -242
1046, 2432, 1952, 14568, 185, -502, -399
1089, 2292, 1996, 14928, -28, -59, -298
1132, 2224, 2192, 14908, 105, -603, -52
1175, 2456, 1740, 14784, -71, -86, -175
1217, 2372, 2048, 15324, 172, -619, 0
1258, 2660, 1728, 14844, 51, -145, -282
1301, 2176, 2144, 15444, 131, -274, -381
1344, 2284, 2092, 14900, 199, -214, -212
1388, 2328, 2108, 15104, 386, -377, -24
1431, 2332, 2132, 14844, 246, -2, -256
1472, 2412, 1864, 14764, 230, -177, -38
1515, 2324, 1968, 15244, 219, -425, -57
1558, 2656, 1804, 14724, 238, -145, -327
1601, 2104, 2148, 15088, 307, -490, -75
1644, 2800, 1676, 14620, 135, -73, -198
1686, 2316, 2104, 15264, 257, -339, -220
1730, 2356, 1948, 14400, 48, -497, -188
1773, 2308, 1876, 15204, -100, 81, -422
1815, 1936, 2216, 15144, 337, -493, -96
1858, 2212, 1840, 15324, 228, -185, 124
1901, 2632, 1824, 14792, 325, -559, -3
1942, 2628, 1768, 14700, 329, -101, -272
1986, 2444, 1404, 14436, 15, -326, -275
2029, 2120, 1672, 14396, -289, -378, -431
2073, 2304, 1272, 15344, -64, -11, -16
2115, 3136, 1344, 15288, -53, -124, 242
2158, 2404, 1600, 15368, 240, -363, -45
2200, 2552, 1656, 14696, 303, -109, 300
2243, 2004, 2136, 15492, 472, 153, 245
2284, 2444, 2564, 14976, 722, -611, 1391
2328, 3492, 2596, 15280, 462, -581, 589
2371, 2356, 5512, 16160, 1327, -2216, 665
2415, 5688, 9540, 14604, 371, -2204, -1440
2461, 2360, 16712, 17144, 966, -3243, -2656
2508, 3108, 16048, 13532, 849, -3166, -1390
2555, 1920, 13044, 12808, -648, 95, -2318
2599, -372, 11744, 13740, -2684, -2443, -135
2648, 8328, 1228, 9972, -3718, 3057, -2813
2694, -2328, -1144, 11936, -794, 9701, -3303
2741, -1000, -10580, 10444, -332, 11743, 8943
2790, 1508, -14636, 14632, -4917, 15670, 13223
2840, 5008, -14684, 21916, -410, 240, 6975
2885, 120, -8520, 18608, 1363, -8947, -2216
2932, -3244, -5660, 12892, 3547, -5234, -3075
2981, -208, -5576, 13356, 174, 30, -3405
3025, -2972, -3560, 17092, 1542, 476, -3928
3072, -1596, -3216, 16320, 1825, -6794, 235
3119, 5144, -4204, 10676, 37, -3804, -2402
3165, -404, -260, 17264, 554, -2719, -917
3209, 7612, -2092, 9488, 5737, 1764, -1452
3255, -128, 2760, 13348, -549, 6031, -6802
3301, -284, 4732, 16020, -179, -350, -471
3345, 1456, 4268, 14052, -1711, -3106, -1420
3393, 1188, 5912, 16084, -255, -40, 1221
3437, 2464, 5092, 17352, -250, -308, -110
3481, 272, 6368, 16344, 1411, -878, 969
3524, 624, 5508, 15992, 1578, -2074, 1840
3569, 3308, 3368, 14864, 1240, -1680, 1229
3614, 2072, 4168, 17024, 1105, -352, -3752
3660, -700, 5876, 15528, 524, -1626, -1520
3706, 1644, 3520, 13952, 951, -1439, -562
3750, 1020, 4500, 13888, 1017, -207, -215
3795, 1876, 4404, 13488, 458, 304, 116
3837, 1884, 4052, 14048, -490, -207, -282
3881, 2036, 3560, 14048, 39, -226, -111
3924, 1484, 3640, 14592, -276, -395, -166
3970, 2404, 2684, 13900, -406, -107, -355
4014, 500, 3628, 15312, -266, 8, 468
4054, 3212, 1484, 15048, -160, -345, 575
4098, 2300, 1912, 14508, -285, -165, -1484
4143, 1140, 2484, 14872, 115, -118, 6
4184, 2256, 1856, 15416, -227, -295, -613
4229, 1692, 2172, 15004, 198, -84, -205
4271, 1732, 1944, 15340, -59, 31, -250
4313, 1916, 1892, 14828, 128, -33, -742
4356, 1524, 2052, 15012, 94, 63, -414
4396, 1324, 2060, 15140, 204, -198, 66
4438, 1596, 1812, 14368, 7, 303, -411
4477, 620, 2532, 15124, 71, 546, 194
