5, 3948, 1552, 14776, 90, -417, -199
17, 3980, 1568, 14904, 197, -429, -176
30, 3860, 1468, 14716, 188, -352, -181
71, 3796, 1708, 14492, 153, -464, -122
113, 4088, 1380, 14640, 217, -365, 138
154, 4120, 1456, 14812, 255, -335, -294
197, 3852, 1500, 14520, 210, -293, 7
237, 4244, 1312, 14852, 89, -223, -269
278, 3840, 1664, 14596, 147, -531, -194
321, 4124, 1524, 14780, 9, -20, -65
360, 4184, 1412, 14720, -19, -86, -414
401, 3700, 1392, 14744, -54, -50, -97
442, 3908, 1352, 14872, 63, -153, -104
483, 4020, 1300, 14924, 68, -352, -116
525, 3952, 1448, 14612, 210, -516, -9
566, 4180, 1404, 14728, 180, -417, -136
608, 4248, 1308, 14580, 62, -188, -154
650, 3996, 1364, 14832, 45, -132, -362
692, 3940, 1420, 14788, 47, -91, -160
732, 4152, 1308, 14836, -44, -220, -207
775, 4108, 1280, 14904, 121, -189, -251
817, 4032, 1384, 14720, 136, -46, -130
859, 3928, 1344, 14764, 65, -240, -256
901, 3844, 1416, 14720, 189, -477, -31
942, 4052, 1280, 14764, 141, -443, -38
984, 4172, 1196, 14412, 124, -280, 19
1025, 4064, 1296, 15120, 75, -281, -160
1067, 3784, 1328, 14620, 186, -277, 70
1108, 4420, 1028, 14648, 103, -113, -117
1152, 3964, 1224, 14496, 90, -413, -107
1195, 4140, 1160, 14956, 160, -213, -84
1238, 4068, 1092, 14668, 130, -138, -241
1281, 3844, 1272, 14904, 188, -159, -325
1325, 3880, 1260, 14840, 226, -327, -26
1368, 4180, 1188, 14628, 154, -412, -131
1411, 4044, 1300, 14952, 185, -273, -217
1455, 3968, 1220, 14796, 109, -306, -136
1499, 4008, 1152, 14520, 171, -153, -242
1542, 4032, 1236, 14788, 150, -254, -202
1586, 4128, 1132, 14720, 181, -197, -203
1630, 3924, 1308, 14636, 240, -231, -315
1673, 4020, 1180, 14704, 96, -134, -108
1716, 3944, 1324, 14740, 80, -287, -225
1759, 4084, 1244, 14824, 178, -246, -259
1802, 4008, 1216, 14700, 84, -45, -189
1844, 4012, 1164, 14872, 124, -187, -221
1887, 3852, 1212, 14768, 163, -235, -343
1931, 4088, 1148, 14816, 130, -205, -120
1975, 3820, 1324, 14688, 146, -294, -304
2018, 3940, 1180, 14952, 62, -117, -212
2061, 3768, 1188, 14448, 156, -317, -168
2105, 4104, 1140, 15008, 167, -164, -382
2148, 3892, 1140, 14676, 63, -217, -338
2191, 3868, 1212, 14800, 86, -113, -116
2234, 4168, 964, 14852, 167, -153, -358
2276, 3724, 1268, 14552, 47, -234, -264
2319, 4000, 1100, 14828, 51, -192, -405
2362, 3212, 1320, 14936, -81, -300, 33
2403, 2000, 1052, 15236, -156, -1167, 1422
2449, -20, 1212, 15180, 390, -1263, 4128
2493, -1800, 2128, 16708, 1499, -2401, 8819
2539, -1736, 1660, 15472, 2865, -2706, 16634
2587, 2328, 172, 15504, 4671, -3885, 18798
2633, 4600, -1112, 15564, 3733, -3586, 20912
2680, 10324, -2696, 14480, 3651, -8358, 18872
2729, 11328, -1992, 12692, 4805, -8823, 13586
2779, 14420, -2148, 13084, 3813, -4532, 7795
2827, 13056, -1820, 16048, 4884, -1078, 1199
2874, 12204, -300, 14768, 6787, 609, -2161
2920, 8660, 1440, 13888, 6330, 1307, -3535
2966, 11952, 808, 15252, 7663, 1328, -5379
3011, 10172, 2112, 13024, 8211, 2443, -7873
3058, 10788, 2104, 12644, 6118, -502, -8555
3105, 9700, 2856, 9784, 5418, 967, -12828
3149, 6776, 3700, 11056, 3952, 1922, -14716
3196, 5628, 3876, 9196, 449, 439, -15144
3240, 4496, 3660, 9332, -2079, 1212, -16678
3288, -312, 4932, 11432, -3496, 114, -16516
3334, 2244, 3368, 10700, -5308, 519, -13284
3381, -196, 3892, 11476, -6469, -215, -13538
3429, -2344, 4424, 12940, -7494, 284, -10202
3476, -308, 2496, 11860, -8623, 889, -9674
3522, -3700, 3352, 14272, -7983, 758, -6199
3569, -652, 1632, 14488, -8446, 243, -5034
3614, -1788, 2012, 15624, -8293, -2177, -3307
3663, -612, 1376, 15632, -7766, -1812, -1878
3712, -56, 1080, 16556, -6802, -837, -789
3757, -156, 920, 17664, -4711, -1511, 804
3801, 1592, -96, 17148, -3039, -843, 1309
3846, -124, 256, 17264, -1538, -2353, 1891
3892, 3220, 2272, 15160, -322, -3118, 2556
3937, 1128, 248, 20436, -5066, 2655, -1975
3983, -972, 252, 18088, 3764, -4890, 3889
4028, 1568, -1324, 10468, 1222, -603, 2931
4073, -868, -476, 19248, 1568, -546, 4315
4118, 964, -1832, 13732, 2972, -3992, 5490
4164, 3616, -1764, 16756, 1929, -1462, 5811
4210, 3620, -792, 14820, 4397, -3010, 4828
4256, 5020, 84, 14144, 2463, -2742, 5425
4300, 6632, 688, 13484, 2789, -153, 2139
4343, 5988, 696, 13832, 2063, -1006, 1257
4388, 5348, 868, 14448, 1424, 786, -462
4431, 2648, 1364, 14664, 1634, 2472, -225
4475, 2216, 1324, 15000, 579, 110, 153
4517, 2164, 1472, 15248, 305, 9, 191
4557, 3056, 1008, 15168, 406, -269, 1068
4600, 4196, 484, 14228, 450, -864, 330
4642, 2772, 1144, 14636, 166, 162, 159
4683, 2948, 868, 14816, -381, -510, 491
4726, 2964, 944, 16544, -95, 164, -246
4768, 3336, 852, 14800, 184, -662, -203
4810, 2736, 1104, 14748, 53, -52, -243
4852, 2756, 1120, 14772, -3, -183, 90
