5, 4900, 680, 14572, 24, 13, -380
17, 4656, 720, 14888, 103, -1, -450
30, 4460, 828, 14560, 124, 0, -452
61, 4368, 760, 14804, 110, 124, -271
101, 4380, 736, 14756, 92, -279, -264
141, 4568, 784, 14572, 278, -78, -313
182, 4352, 804, 14544, 159, -74, -228
222, 4256, 888, 14976, 191, -143, -179
264, 4516, 700, 14680, 172, -123, -109
306, 4464, 796, 14696, 243, -158, -340
347, 4312, 888, 14556, 204, -239, -40
388, 4580, 740, 15200, 221, -338, -185
430, 4352, 780, 14276, 147, -381, -204
471, 4776, 552, 14600, 219, -350, -139
513, 4508, 804, 14496, 102, -588, -397
553, 4072, 956, 14920, 93, -341, -111
594, 4472, 844, 14612, -93, -851, -66
635, 4452, 868, 14680, 114, -496, -242
676, 4780, 648, 14656, 161, -374, -116
718, 4604, 732, 14368, 151, -367, -320
760, 4848, 596, 14768, 86, -336, -384
800, 4308, 908, 14612, 99, -321, -265
841, 4608, 672, 14728, 153, -86, -200
881, 4408, 672, 14768, 223, -270, -101
923, 4748, 516, 14252, 206, -316, 74
963, 4440, 760, 14644, 8, -83, -156
1001, 4780, 660, 14624, 143, -345, -133
1044, 4632, 720, 14776, 138, -113, -48
1085, 4944, 492, 14800, 194, -252, -53
1127, 4904, 584, 14708, 182, -192, -294
1170, 4660, 524, 14440, 211, -49, -363
1211, 4292, 772, 14880, 238, -161, -205
1254, 4636, 696, 14648, 102, -178, -250
1297, 4632, 640, 14796, 271, -43, 1
1335, 4816, 532, 14516, 285, -96, -192
1377, 4428, 816, 14700, 382, -128, -200
1419, 4340, 848, 14604, 332, -238, 20
1460, 4392, 700, 14828, 361, 133, -7
1500, 4464, 824, 14548, 301, 319, -68
1540, 4516, 792, 15132, 311, -77, -71
1581, 4564, 548, 14344, 344, -371, -197
1624, 4272, 892, 14444, 98, -116, -268
1665, 4364, 776, 14428, 84, 95, -131
1704, 4132, 848, 15372, 285, 80, -156
1744, 4528, 812, 14640, 251, -76, -126
1786, 4352, 720, 14916, 322, -185, -80
1828, 4596, 688, 14824, 401, -166, -22
1869, 4464, 744, 14408, 262, 218, -284
1911, 4128, 808, 14588, 342, 429, -219
1952, 4460, 728, 14900, 139, -173, -224
1995, 4188, 848, 14916, 250, -221, -366
2038, 4092, 804, 14812, 331, -131, -101
2080, 4100, 884, 14708, 292, -356, 55
2121, 4260, 712, 14724, 233, -269, -172
2164, 4120, 880, 14620, 190, -424, -189
2206, 4448, 744, 14796, 207, -112, -208
2249, 3980, 1000, 14976, 253, -253, -186
2293, 4224, 844, 15052, 289, -474, -9
2333, 4372, 716, 14552, 145, -329, -281
2376, 4016, 968, 14876, 238, -84, -193
2417, 4192, 820, 14660, 88, -383, -160
2459, 4216, 832, 14572, 147, -241, -78
2501, 4296, 804, 15116, 274, -278, -88
2542, 4500, 772, 14296, 157, -521, -117
2585, 4316, 700, 14400, 108, -230, -280
2628, 4268, 872, 14668, 206, -290, -224
2670, 4276, 988, 15168, 134, -231, -275
2713, 4360, 828, 14688, 236, -256, -155
2756, 4276, 852, 14608, 177, -293, -350
2798, 4412, 820, 14648, 101, -140, -249
2841, 4208, 700, 14692, 93, -190, -471
2882, 4064, 808, 15064, 156, -220, -299
