5, 2748, 2552, 14792, 295, -215, -52
17, 2876, 2468, 14840, 302, -320, -77
30, 2888, 2456, 14820, 250, -459, -188
70, 2940, 2480, 14804, 197, -180, -333
112, 2788, 2668, 14764, 363, -74, -156
153, 2960, 2456, 14608, 247, -183, 40
194, 3104, 2416, 14920, 218, -229, -84
236, 2764, 2436, 14924, 232, 43, -296
276, 2804, 2660, 14652, 237, -269, -163
319, 2748, 2556, 14968, 292, -68, -94
360, 2844, 2484, 14772, 241, -251, -77
401, 2620, 2776, 14796, 200, -185, -85
443, 3048, 2404, 14736, 224, -314, 29
483, 3104, 2352, 14792, 196, -155, -322
526, 2792, 2640, 14932, 142, -195, -403
569, 2684, 2528, 14672, 206, -158, -331
611, 2724, 2496, 14912, 129, -368, -245
654, 2652, 2584, 14912, 117, -171, -86
696, 2596, 2524, 14912, 299, -189, -216
738, 2752, 2540, 14944, 267, -413, 35
779, 2828, 2496, 14848, 132, -215, -159
821, 2796, 2620, 14860, 171, -334, -168
864, 2780, 2500, 14668, 151, -632, -248
907, 2776, 2560, 14744, 124, -263, -171
949, 2816, 2500, 14772, 182, -578, -172
992, 2716, 2540, 14856, 159, -201, -45
1034, 2780, 2748, 14824, 174, -392, 7
1074, 2940, 2452, 14632, 188, -203, 23
1116, 3024, 2420, 14924, 182, -142, -178
1160, 3000, 2508, 14740, 222, -249, -288
1203, 2532, 2600, 14640, 209, -258, -198
1247, 2772, 2448, 14904, 127, -132, -119
1291, 2840, 2424, 14944, 215, -383, -188
1334, 2816, 2528, 14816, 298, -289, -336
1378, 2900, 2468, 14516, 246, -248, -267
1421, 2832, 2580, 14800, 231, -372, -236
1465, 2620, 2612, 14736, 121, -95, -3
1506, 3124, 2476, 15156, 63, -505, -177
1548, 2940, 2536, 14724, 133, -98, -295
1591, 2724, 2540, 14872, 179, -164, -290
1635, 2896, 2416, 15084, 246, -282, -212
1678, 2828, 2552, 14856, 133, -245, -100
1722, 2896, 2468, 15020, 177, -395, -60
1765, 2924, 2480, 14772, 221, -218, -231
1808, 3100, 2436, 15052, 286, -115, -249
1852, 2796, 2636, 14688, 438, -221, -319
1896, 2900, 2424, 14764, 80, -575, -124
1938, 2816, 2684, 14896, 73, -314, -100
1981, 2816, 2384, 14808, 185, -175, -74
2024, 2968, 2332, 15104, 177, -317, -303
2067, 2728, 2592, 14828, 240, -203, -175
2111, 2816, 2560, 14872, 281, -441, -93
2153, 2932, 2528, 14552, 136, -333, -18
2196, 3012, 2456, 14788, 132, -634, -89
2239, 2876, 2544, 14712, 212, 41, -132
2280, 3056, 2396, 14744, 251, -238, -215
2324, 2920, 2536, 14880, 128, -182, -164
2368, 2844, 2632, 14928, 274, -405, -188
2411, 3048, 2420, 14704, 85, -232, -144
2454, 2944, 2436, 14744, 55, -457, -419
2497, 2476, 2728, 14788, 21, -392, 13
2537, 3168, 2096, 14924, -4, -804, -7
2578, 3052, 2492, 14512, 27, -187, -96
2619, 2868, 2472, 15160, 187, -535, -81
2662, 2996, 2260, 14672, 185, -200, -80
2705, 2860, 2472, 14848, 271, -174, -92
2747, 3028, 2436, 14668, 245, -177, -79
2790, 3116, 2468, 14604, 179, -197, -170
2834, 3024, 2420, 15076, 270, -226, -276
2877, 2968, 2388, 14936, 327, -231, -197
2921, 3196, 2384, 14676, 199, -359, -133
2965, 3140, 2524, 14700, 155, -221, -289
3008, 2984, 2516, 14940, 207, -145, -248
3052, 2848, 2616, 14576, 212, -270, -218
3096, 3200, 2172, 14732, 31, 13, -281
3136, 2872, 2404, 15244, 198, -166, -375
3180, 2916, 2532, 14920, 284, -34, -232
3223, 2976, 2272, 14572, 281, 91, -142
3264, 2580, 2592, 14908, 170, 296, -411
3307, 3240, 2400, 14724, -48, -654, 163
3349, 3452, 2404, 14640, -79, -482, -213
3393, 2352, 2920, 14548, 154, -782, 582
3436, 3404, 4904, 14508, 306, -1451, 2098
3480, 3240, 9020, 16496, 698, 2267, -176
3524, 2280, 14384, 17516, 826, 1501, 322
3568, 3092, 13896, 17664, 1027, 1562, -116
3613, -1008, 12168, 16992, 2410, 1754, 22
3658, -744, 7128, 9740, 2873, 3024, 3012
3702, 2028, 828, 12256, -3682, -5703, 1974
3747, -3024, -5552, 17108, 1920, -314, 6074
3794, 4236, -7348, 16288, -3109, 10045, 10317
3844, 7992, -9712, 20876, -3427, 1805, 3685
3891, 4692, -6296, 19136, 3083, 819, -1655
3936, 864, -4548, 11084, 1865, -7465, -6752
3983, -5508, 152, 9448, -772, 1110, -5726
4028, -2712, -148, 13968, -3353, 4668, 1095
4074, -116, -1280, 17048, -2850, 2159, 2360
4121, 2504, -2232, 15508, -4128, 924, 1086
4167, 1564, -1420, 18248, -3007, -1245, 1140
4214, 2012, -3044, 18232, 11, -2869, 2614
4259, 5756, -3300, 12792, -663, -5277, -1812
4307, 1612, -1596, 15428, -231, -366, -1977
4355, 5528, -2428, 11780, -112, 1817, -4394
4401, -400, 1116, 16168, -224, 2520, -5663
4447, 796, 1252, 11372, 603, 2503, -1393
4491, -796, 2576, 18692, 1679, 4577, -1900
4536, 1524, 2688, 13840, 1079, -520, -1092
4582, -1240, 3920, 14752, 3651, 502, 1226
4627, 1576, 2816, 14116, 1838, -66, 72
4668, -204, 4444, 12836, 1006, -705, 108
4712, 476, 4460, 15468, 859, -420, 1
4752, 16, 4968, 14260, 523, -1091, -95
4793, 28, 3880, 15760, 1909, -118, 1050
4836, 844, 3160, 13300, -150, -3072, 1128
4880, 480, 3104, 14364, -483, 1301, 412
4923, 1040, 2992, 17328, 63, -1216, 1172
4967, 228, 2212, 14948, -279, -1071, 164
5010, 692, 2288, 17460, 306, -238, 1152
5053, 1772, 1504, 14632, 969, -1855, 615
5097, 1088, 2076, 14324, 17, -322, -405
5139, 1960, 1848, 14352, -62, 11, 597
5180, 2024, 1352, 15320, -227, 34, -745
5223, 1056, 1860, 16324, 763, -135, -330
5266, 2560, 1072, 14408, 44, -1093, -864
